,0,1,2,3,4,5,Transported
0,0.0948158571207849,-0.1219853546592525,-0.26774116064871567,-0.8892074305475183,-0.11936173349499236,-0.02653152835773265,0
1,-0.31305356474205026,-0.11402411080798777,-0.044390570658587244,0.1342297558955147,0.3473906734260291,-0.22460966549480743,1
2,4.735248963870269,-0.1489697450916867,-0.347326878660901,-0.822707668631008,4.136717488868467,-0.903968261910837,0
3,1.8916052634943,-0.08753150037151249,0.48893696502264467,-0.030973150843236413,2.0189796699764395,-0.6784970090398408,0
4,-0.4854661405263863,0.04901672413488205,0.11811862142283591,0.7024945360856563,0.44028757226026277,-0.13318334876475402,1
5,0.22604042567684549,0.03798831757351134,-0.33505229816880405,-1.0518534925047645,0.025062946465093144,0.04231881787453838,1
6,0.0037918204206554202,-0.29734586710842376,-0.05613199400786495,0.06148047312477759,0.020612467658439496,0.7353367205580517,1
7,-0.65715444696266,-0.5210835660612362,-0.11081598886691267,-0.3194329792915823,0.022441475224658666,-0.019729830265442456,1
8,0.06735278107051854,-0.0814022910164737,-0.17107185022452534,-0.5230122103955549,0.06970805938763866,0.2528879868309933,1
9,-0.6457187163789855,-0.821694076860385,0.15771975901097315,0.4062276871623495,0.11652142421833508,0.07786627212447372,1
10,-0.15820367728605786,-0.3675215062019782,-0.21172989852519447,-0.7111232321822697,-0.06768989754770177,-0.009996062907392916,1
11,2.9503736408120242,-0.19439079835393833,0.5413863915316388,-0.4593146828831482,-0.10085800984972515,3.4987854652758936,1
12,-0.28942005161533507,1.1779088280871142,1.292091752855052,-0.41191190750039663,-0.19443318026603001,0.0074666024454142655,1
13,0.0512048544514487,0.8335003081201555,-0.9021772173318949,-0.8501786269031998,-0.22501561294417363,-0.04676503006360709,0
14,-0.1433348451586528,-0.22051219861996044,-0.052733192833178,-0.11877436771973358,-0.012940141325375272,0.43136913604676574,1
15,-0.3904639639821698,0.54739272061733,1.0416803075512502,-0.40240896655637776,-0.06212383891310904,0.03876043697245093,0
16,-0.3738144868959824,1.5031602254300271,-0.7082942065484228,0.7127066245359511,-0.10563627927350959,0.14140900462330752,0
17,-0.28927436446032034,-0.3725264592248988,0.05456574793539106,0.1611250135990554,-0.35642242721262035,-0.2612742080324277,0
18,-0.21877743318105275,0.17898201395583263,-0.4503001409030374,-1.2571349128072067,-0.18347524215075445,-0.10384439563330326,1
19,-1.2612602979673977,-0.9171392576079215,0.43548981327920405,1.3574331073659613,0.271277989739704,0.06193411020961823,1
20,-0.5001256328394235,-0.14241502241728285,-0.079778535915095,1.0083431980004482,-0.3106405102960626,-0.21890406951865107,0
21,-1.2466752015515827,-0.9166421490555724,0.3574911377907501,1.1675455432897426,0.24659672301366106,0.07563690037469864,0
22,0.020930480569726025,-0.02666815509771939,-0.49359708259625884,-1.5169238467602826,-0.19959963449252893,-0.07122596873408597,0
23,-0.4952091828467405,-0.4219188057985552,-0.13462568197738184,-0.3987765584171566,-0.014201985084215106,-0.0021952847839415445,0
24,-0.8899975771194306,-0.592167805920366,0.22983280969771597,0.7657365338748591,0.1578259388085316,0.046384147760928904,1
25,-1.2416217415541564,-0.9981468810411891,0.37077974152399784,1.1539073642680833,0.24507382240256714,0.09019699383111975,0
26,-0.9674705930644362,-0.6515163899727561,0.28367032473267184,0.9334337982847474,0.1856398899018901,0.05674092247630601,0
27,-0.5673095414800461,0.8785428432349909,-0.6660072195972048,0.8456170406405034,-0.009429264130677883,0.06722137225992311,0
28,0.5940040947647042,0.18042061499802542,-0.725080494738572,-2.2670186558769605,-0.33197477705934747,-0.08171859290292524,1
29,-0.3040984407583678,-0.45231634491370404,0.18422074785315948,0.6240608997279403,0.7619086324277338,-0.25029719938793976,0
